LineId,Time,Program,Content,EventId,EventTemplate
130,10.30 16:49:53,chrome.exe,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
131,10.30 16:49:53,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
132,10.30 16:49:53,chrome.exe,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
133,10.30 16:49:53,chrome.exe,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
134,10.30 16:49:53,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
135,10.30 16:49:53,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
136,10.30 16:49:54,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
137,10.30 16:49:54,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
138,10.30 16:49:54,chrome.exe,"['<*>', 'close', ',', '<*>', 'bytes', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
139,10.30 16:49:54,chrome.exe,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
140,10.30 16:49:55,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
141,10.30 16:49:55,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
142,10.30 16:49:56,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
143,10.30 16:49:56,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
144,10.30 16:49:56,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
145,10.30 16:49:56,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
146,10.30 16:49:56,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
147,10.30 16:49:56,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
148,10.30 16:49:57,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
149,10.30 16:49:57,chrome.exe,"['<*>', 'close', ',', '<*>', 'bytes', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
150,10.30 16:49:57,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
151,10.30 16:50:03,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
152,10.30 16:50:10,chrome.exe,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
153,10.30 16:50:15,chrome.exe,"['<*>', 'close', ',', '<*>', 'bytes', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
154,10.30 16:51:56,svchost.exe *64,"['<*>', 'close', ',', '<*>', 'bytes', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
155,10.30 16:51:58,chrome.exe,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
156,10.30 16:52:01,chrome.exe,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
157,10.30 16:52:23,chrome.exe,"['<*>', 'close', ',', '<*>', 'bytes', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
158,10.30 16:52:25,svchost.exe *64,"['<*>', 'close', ',', '<*>', 'bytes', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
159,10.30 16:52:30,Dropbox.exe,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
160,10.30 16:53:23,chrome.exe,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
161,10.30 16:53:23,chrome.exe,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
162,10.30 16:53:23,chrome.exe,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
163,10.30 16:53:23,chrome.exe,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
164,10.30 16:53:24,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
165,10.30 16:53:24,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
166,10.30 16:53:24,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
167,10.30 16:53:24,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
168,10.30 16:53:24,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
169,10.30 16:53:24,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
170,10.30 16:53:24,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
171,10.30 16:53:24,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
172,10.30 16:53:24,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
173,10.30 16:53:24,chrome.exe,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
174,10.30 16:53:24,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
175,10.30 16:53:24,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
176,10.30 16:53:24,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
177,10.30 16:53:24,chrome.exe,"['<*>', 'close', ',', '<*>', 'bytes', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
178,10.30 16:53:24,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
179,10.30 16:53:24,chrome.exe,"['<*>', 'close', ',', '<*>', 'bytes', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
180,10.30 16:53:24,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
181,10.30 16:53:26,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
182,10.30 16:53:27,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
183,10.30 16:53:27,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
184,10.30 16:53:28,chrome.exe,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
185,10.30 16:53:30,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
186,10.30 16:53:44,chrome.exe,"['<*>', 'close', ',', '<*>', 'bytes', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
187,10.30 16:54:07,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
188,10.30 16:54:07,chrome.exe,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
189,10.30 16:54:07,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
190,10.30 16:54:07,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
191,10.30 16:54:07,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
192,10.30 16:54:07,chrome.exe,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
193,10.30 16:54:07,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
194,10.30 16:54:07,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
195,10.30 16:54:07,chrome.exe,"['<*>', 'close', ',', '<*>', 'bytes', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
196,10.30 16:54:07,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
197,10.30 16:54:07,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
198,10.30 16:54:07,chrome.exe,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
199,10.30 16:54:07,chrome.exe,"['<*>', 'close', ',', '<*>', 'bytes', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
200,10.30 16:54:07,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
201,10.30 16:54:07,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
202,10.30 16:54:07,chrome.exe,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
203,10.30 16:54:07,chrome.exe,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
204,10.30 16:54:07,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
205,10.30 16:54:08,chrome.exe,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
206,10.30 16:54:08,chrome.exe,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
207,10.30 16:54:08,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
208,10.30 16:54:08,chrome.exe,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
209,10.30 16:54:08,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
210,10.30 16:54:08,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
211,10.30 16:54:09,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
212,10.30 16:54:09,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
213,10.30 16:54:11,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
214,10.30 16:54:12,chrome.exe,"['<*>', 'close', ',', '<*>', 'bytes', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
215,10.30 16:54:12,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
216,10.30 16:54:14,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
217,10.30 16:54:17,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
218,10.30 16:54:22,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
219,10.30 16:54:27,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
220,10.30 16:56:08,chrome.exe,"['<*>', 'close', ',', '<*>', 'bytes', 'sent', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
221,10.30 16:56:08,chrome.exe,"['<*>', 'close', ',', '<*>', 'bytes', 'sent', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
222,10.30 16:58:25,Wiz.exe,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
223,10.30 17:01:35,WeChat.exe,"['<*>', 'close', ',', '<*>', 'bytes', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
224,10.30 17:02:09,WeChat.exe,"['<*>', 'close', ',', '<*>', 'bytes', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
225,10.30 17:02:17,putty.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'SOCKS5']",b1fe74a1,<*> open through proxy <*> SOCKS5
226,10.30 17:05:31,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
227,10.30 17:05:33,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
228,10.30 17:07:34,chrome.exe,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
229,10.30 17:07:51,chrome.exe,"['<*>', 'close', ',', '<*>', 'bytes', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
230,10.30 17:07:51,chrome.exe,"['<*>', 'close', ',', '<*>', 'bytes', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
231,10.30 17:07:58,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
232,10.30 17:07:59,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
233,10.30 17:07:59,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
234,10.30 17:08:02,chrome.exe,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
235,10.30 17:08:02,chrome.exe,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', '(308', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
236,10.30 17:08:02,chrome.exe,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
237,10.30 17:08:24,chrome.exe,"['<*>', 'close', ',', '<*>', 'bytes', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
238,10.30 17:09:40,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
239,10.30 17:10:11,chrome.exe,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', '(383', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
240,10.30 17:10:37,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
241,10.30 17:10:37,chrome.exe,"['<*>', 'close', ',', '<*>', 'bytes', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
242,10.30 17:10:37,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
243,10.30 17:10:38,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
244,10.30 17:10:38,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
245,10.30 17:10:50,chrome.exe,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
246,10.30 17:11:08,chrome.exe,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
247,10.30 17:11:12,WeChat.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
248,10.30 17:11:17,WeChat.exe,"['<*>', 'close', ',', '<*>', 'bytes', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
249,10.30 17:11:43,SogouCloud.exe,"['<*>', 'close', ',', '<*>', 'bytes', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
250,10.30 17:12:14,chrome.exe,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
251,10.30 17:14:20,Dropbox.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
252,10.30 17:15:10,QQ.exe,"['<*>', 'close', ',', '<*>', 'bytes', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
253,10.30 17:15:42,QQ.exe,"['<*>', 'error', ':', 'A', 'connection', 'request', 'was', 'canceled', 'before', 'the', 'completion.']",cb4cfc43,<*> error : A connection request was canceled before the completion.
